1,Male,Single or never married,18 thru 24,18 thru 24,Homemaker,One to three years,Not Married,three,None,Rent,Other,White,English
6,Male,Single or never married,18 thru 24,18 thru 24,Unemployed,More than ten years,Not Married,four,one,Live with Parents/Family,House,White,English
1,Male,Single or never married,35 thru 44,35 thru 44,Professional/Managerial,More than ten years,Not Married,one,None,Rent,Apartment,Other,English
2,Male,Single or never married,18 thru 24,18 thru 24,Professional/Managerial,One to three years,Not Married,two,None,Rent,NA,American Indian,English
1,Male,Living together or not married,18 thru 24,35 thru 44,Sales Worker,One to three years,No,two,two,NA,NA,White,English
1,Male,Single or never married,18 thru 24,25 thru 34,Unemployed,Less than one year,Not Married,six,None,Rent,Other,White,English
1,Female,Widowed,35 thru 44,45 thru 54,NA,More than ten years,Not Married,two,one,Rent,House,White,English
1,Female,Single or never married,14 thru 17,14 thru 17,Student or HS or College,More than ten years,Not Married,four,two,Live with Parents/Family,House,White,English
1,Female,Living together or not married,18 thru 24,18 thru 24,Sales Worker,One to three years,Not Married,six,None,Rent,House,White,English
3,Male,Living together or not married,18 thru 24,35 thru 44,Student or HS or College,More than ten years,Yes,two,two,Rent,Other,White,English
2,Male,Single or never married,14 thru 17,18 thru 24,Homemaker,More than ten years,Not Married,NA,None,Live with Parents/Family,House,Black,English
1,Female,Living together or not married,35 thru 44,35 thru 44,Professional/Managerial,Seven to ten years,No,one,None,Rent,House,Hispanic,English
4,Male,Married,25 thru 34,35 thru 44,Homemaker,NA,No,NA,None,Own,House,Black,Other
2,Female,Living together or not married,25 thru 34,35 thru 44,Clerical/Service Worker,NA,Not Married,NA,None,NA,NA,Black,NA
4,Male,Single or never married,35 thru 44,45 thru 54,Professional/Managerial,Seven to ten years,Not Married,NA,None,Rent,Apartment,Hispanic,English
1,Male,Single or never married,35 thru 44,35 thru 44,Student or HS or College,NA,Not Married,one,None,Rent,Apartment,White,English
1,Male,Single or never married,18 thru 24,35 thru 44,Student or HS or College,One to three years,Not Married,one,None,Rent,House,White,English
5,Female,Single or never married,18 thru 24,35 thru 44,Sales Worker,More than ten years,Not Married,five,two,Own,House,Asian,English
3,Male,Divorced or separated,35 thru 44,35 thru 44,Professional/Managerial,Seven to ten years,Not Married,one,None,NA,Other,White,English
1,Male,Single or never married,25 thru 34,35 thru 44,Clerical/Service Worker,NA,Not Married,one,None,Rent,Other,White,English
1,Male,Single or never married,35 thru 44,18 thru 24,Unemployed,More than ten years,Not Married,one,None,Rent,Apartment,White,English
2,Female,Living together or not married,18 thru 24,35 thru 44,Student or HS or College,Four to six years,Not Married,two,None,Rent,Apartment,White,English
1,Female,Living together or not married,35 thru 44,35 thru 44,Student or HS or College,More than ten years,Not Married,two,None,Rent,Apartment,White,English
2,Female,Divorced or separated,35 thru 44,55 thru 64,Unemployed,More than ten years,Not Married,five,None,Rent,Apartment,White,English
1,Male,Single or never married,25 thru 34,18 thru 24,Unemployed,More than ten years,Not Married,one,None,Rent,Apartment,White,English
3,Female,Married,25 thru 34,45 thru 54,NA,Four to six years,Yes,three,one,Own,House,White,English
8,Female,Married,35 thru 44,45 thru 54,Professional/Managerial,NA,Yes,five,three,Own,House,White,English
4,Male,Single or never married,35 thru 44,55 thru 64,Professional/Managerial,Seven to ten years,Not Married,one,None,Rent,Apartment,White,English
1,Male,Single or never married,25 thru 34,25 thru 34,Student or HS or College,More than ten years,Not Married,one,None,Rent,Apartment,White,English
2,Male,Single or never married,35 thru 44,35 thru 44,Professional/Managerial,More than ten years,Not Married,NA,None,Rent,House,Other,English
1,Male,Married,35 thru 44,35 thru 44,Retired,Seven to ten years,No,four,None,NA,Other,White,English
1,Male,Single or never married,35 thru 44,35 thru 44,Unemployed,More than ten years,Not Married,NA,None,NA,NA,White,English
2,Male,Divorced or separated,35 thru 44,55 thru 64,Sales Worker,More than ten years,Not Married,one,None,Rent,Apartment,Black,English
1,Male,Single or never married,14 thru 17,18 thru 24,Student or HS or College,More than ten years,Not Married,five,three,Live with Parents/Family,House,Hispanic,English
9,Female,Married,55 thru 64,45 thru 54,Professional/Managerial,More than ten years,Yes,two,None,Rent,House,Hispanic,Spanish
1,Female,Single or never married,14 thru 17,18 thru 24,Student or HS or College,More than ten years,Not Married,five,one,Live with Parents/Family,House,Hispanic,English
8,Female,Single or never married,18 thru 24,25 thru 34,Sales Worker,More than ten years,Not Married,four,one,Live with Parents/Family,House,Hispanic,Spanish
8,Female,Married,25 thru 34,35 thru 44,Factory Worker/Laborer/Driver,More than ten years,Yes,two,None,Own,House,Hispanic,English
8,Male,Married,45 thru 54,55 thru 64,Professional/Managerial,More than ten years,Yes,three,one,Own,House,Hispanic,English
4,Female,Single or never married,45 thru 54,35 thru 44,Clerical/Service Worker,More than ten years,Not Married,one,None,Rent,Apartment,Hispanic,English
1,Female,Single or never married,14 thru 17,18 thru 24,Unemployed,More than ten years,Not Married,three,two,Live with Parents/Family,House,Hispanic,Spanish
4,Male,Single or never married,18 thru 24,25 thru 34,Professional/Managerial,More than ten years,Not Married,three,three,Live with Parents/Family,House,Hispanic,Spanish
5,Male,Single or never married,18 thru 24,25 thru 34,Factory Worker/Laborer/Driver,More than ten years,Not Married,seven,six,Live with Parents/Family,House,Hispanic,Spanish
5,Male,Divorced or separated,35 thru 44,55 thru 64,Professional/Managerial,More than ten years,Not Married,one,None,Own,House,Hispanic,Spanish
1,Female,Single or never married,14 thru 17,18 thru 24,Sales Worker,More than ten years,Not Married,three,one,Live with Parents/Family,House,Hispanic,English
1,Female,Single or never married,18 thru 24,25 thru 34,Unemployed,More than ten years,Not Married,six,two,Live with Parents/Family,NA,Hispanic,English
5,Male,Single or never married,25 thru 34,55 thru 64,Professional/Managerial,NA,Not Married,one,None,Own,House,Hispanic,English
1,Male,Single or never married,25 thru 34,35 thru 44,Student or HS or College,NA,Not Married,one,None,Rent,House,Hispanic,English
7,Male,Married,45 thru 54,45 thru 54,Professional/Managerial,More than ten years,Yes,two,None,Own,House,Hispanic,English
1,Female,Single or never married,14 thru 17,18 thru 24,Clerical/Service Worker,More than ten years,Not Married,four,two,Live with Parents/Family,House,Hispanic,English
5,Female,Divorced or separated,25 thru 34,45 thru 54,Professional/Managerial,More than ten years,Not Married,one,None,Rent,Apartment,Black,English
8,Male,Married,45 thru 54,45 thru 54,Professional/Managerial,NA,Yes,two,None,Own,Condominium,Black,English
7,Female,Divorced or separated,55 thru 64,55 thru 64,Professional/Managerial,More than ten years,Not Married,one,None,Own,House,Black,English
6,Female,Married,55 thru 64,35 thru 44,Clerical/Service Worker,More than ten years,No,four,one,Own,House,White,English
5,Male,Married,65 and Over,35 thru 44,Retired,NA,No,two,None,Rent,Condominium,White,English
7,Female,Married,55 thru 64,35 thru 44,Unemployed,More than ten years,No,two,None,Own,House,White,English
1,Female,Divorced or separated,55 thru 64,35 thru 44,Unemployed,More than ten years,Not Married,two,None,Rent,Apartment,Other,English
5,Female,Widowed,65 and Over,35 thru 44,Retired,Four to six years,Not Married,one,None,Own,Condominium,White,English
1,Female,Single or never married,14 thru 17,18 thru 24,Student or HS or College,More than ten years,Not Married,four,one,Live with Parents/Family,House,White,Other
5,Female,Single or never married,14 thru 17,18 thru 24,Sales Worker,Seven to ten years,Not Married,two,one,Rent,Apartment,White,English
1,Female,Single or never married,14 thru 17,18 thru 24,Student or HS or College,Four to six years,Not Married,four,three,Live with Parents/Family,Apartment,Asian,Other
1,Female,Single or never married,14 thru 17,18 thru 24,Student or HS or College,Seven to ten years,Not Married,nine or more,seven,Live with Parents/Family,Apartment,Asian,Other
1,Female,Single or never married,14 thru 17,18 thru 24,Student or HS or College,More than ten years,Not Married,four,two,Live with Parents/Family,House,NA,English
1,Female,Single or never married,14 thru 17,14 thru 17,Student or HS or College,More than ten years,Not Married,four,two,Live with Parents/Family,House,White,English
2,Female,Single or never married,14 thru 17,25 thru 34,Professional/Managerial,More than ten years,Not Married,four,two,Live with Parents/Family,House,White,English
1,Female,Single or never married,14 thru 17,18 thru 24,Student or HS or College,NA,Not Married,three,one,Live with Parents/Family,House,White,English
1,Male,Single or never married,14 thru 17,18 thru 24,Sales Worker,Seven to ten years,Not Married,four,two,Own,House,White,English
7,Female,Married,25 thru 34,45 thru 54,Homemaker,More than ten years,No,five,three,Own,House,White,English
8,Female,Single or never married,18 thru 24,35 thru 44,Sales Worker,More than ten years,Not Married,four,one,Live with Parents/Family,House,White,English
1,Female,Single or never married,14 thru 17,18 thru 24,Student or HS or College,More than ten years,Not Married,three,one,Live with Parents/Family,House,White,English
1,Female,Single or never married,14 thru 17,18 thru 24,Student or HS or College,NA,Not Married,two,one,Live with Parents/Family,House,White,English
1,Female,Single or never married,14 thru 17,18 thru 24,Student or HS or College,More than ten years,Not Married,two,one,Live with Parents/Family,House,White,English
2,Male,Married,65 and Over,25 thru 34,Retired,NA,No,two,None,Own,Mobile Home,Black,English
1,Female,Single or never married,14 thru 17,18 thru 24,Student or HS or College,More than ten years,Not Married,four,two,Live with Parents/Family,House,White,English
8,Female,Married,65 and Over,35 thru 44,Clerical/Service Worker,More than ten years,No,two,None,Own,House,White,English
8,Male,Married,55 thru 64,55 thru 64,Professional/Managerial,More than ten years,Yes,three,None,Own,House,White,English
9,Male,Married,65 and Over,35 thru 44,Retired,More than ten years,No,two,None,Own,NA,White,English
9,Female,Married,55 thru 64,25 thru 34,Retired,More than ten years,No,two,None,Own,House,White,English
8,Male,Married,65 and Over,55 thru 64,Professional/Managerial,More than ten years,No,two,None,Own,House,White,English
9,Male,Married,65 and Over,55 thru 64,Retired,More than ten years,No,two,None,Own,House,White,English
9,Male,Married,35 thru 44,55 thru 64,Professional/Managerial,More than ten years,Yes,two,None,Own,House,White,English
8,Female,Married,55 thru 64,55 thru 64,Retired,More than ten years,Yes,two,None,Own,House,White,English
1,Female,Single or never married,14 thru 17,18 thru 24,Student or HS or College,More than ten years,Not Married,four,two,Live with Parents/Family,House,White,English
9,Male,Single or never married,14 thru 17,18 thru 24,Sales Worker,Four to six years,Not Married,four,one,Live with Parents/Family,House,Asian,Other
8,Female,Single or never married,14 thru 17,18 thru 24,Unemployed,Seven to ten years,Not Married,four,two,Live with Parents/Family,House,White,English
1,Female,Single or never married,14 thru 17,18 thru 24,Student or HS or College,More than ten years,Not Married,three,one,Live with Parents/Family,House,White,English
8,Female,Single or never married,14 thru 17,18 thru 24,Sales Worker,NA,Not Married,four,two,Live with Parents/Family,House,White,English
1,Female,Single or never married,14 thru 17,18 thru 24,Student or HS or College,More than ten years,Not Married,four,two,Live with Parents/Family,House,White,English
1,Female,Single or never married,14 thru 17,18 thru 24,Student or HS or College,More than ten years,Not Married,two,one,Live with Parents/Family,House,White,English
1,Male,Single or never married,14 thru 17,18 thru 24,Student or HS or College,More than ten years,Not Married,four,one,Live with Parents/Family,House,White,English
9,Female,Single or never married,14 thru 17,18 thru 24,Unemployed,NA,Not Married,five,three,Live with Parents/Family,Condominium,White,English
9,Female,Single or never married,14 thru 17,18 thru 24,Unemployed,More than ten years,Not Married,four,one,Live with Parents/Family,House,White,Other
1,Female,Single or never married,14 thru 17,18 thru 24,Student or HS or College,Seven to ten years,Not Married,three,one,Live with Parents/Family,House,Asian,English
9,Female,Married,45 thru 54,35 thru 44,Professional/Managerial,More than ten years,Yes,NA,None,Own,House,White,English
9,Female,Married,35 thru 44,45 thru 54,Professional/Managerial,More than ten years,Yes,three,one,Own,House,White,English
8,Female,Single or never married,18 thru 24,25 thru 34,Student or HS or College,More than ten years,Not Married,four,one,Live with Parents/Family,House,White,English
9,Male,Married,35 thru 44,55 thru 64,Professional/Managerial,More than ten years,Yes,two,None,Own,House,Black,English
8,Male,Single or never married,45 thru 54,55 thru 64,Professional/Managerial,More than ten years,Not Married,one,None,Own,House,White,English
9,Male,Married,45 thru 54,55 thru 64,Professional/Managerial,More than ten years,Yes,six,two,Own,House,Pacific Islander,Other
9,Female,Married,45 thru 54,25 thru 34,Professional/Managerial,More than ten years,Yes,two,None,Own,House,White,English
7,Male,Single or never married,25 thru 34,35 thru 44,Professional/Managerial,More than ten years,Not Married,three,None,Rent,Other,White,English
9,Female,Divorced or separated,35 thru 44,45 thru 54,Professional/Managerial,Less than one year,Not Married,one,None,Rent,Condominium,White,NA
8,Female,Married,25 thru 34,55 thru 64,Professional/Managerial,More than ten years,Yes,two,None,Own,House,White,English
9,Male,Married,25 thru 34,55 thru 64,Student or HS or College,Four to six years,Yes,two,None,Own,House,White,English
8,Male,Single or never married,35 thru 44,55 thru 64,Professional/Managerial,Seven to ten years,Not Married,one,None,Rent,Apartment,White,English
8,Female,Single or never married,45 thru 54,35 thru 44,Clerical/Service Worker,More than ten years,Not Married,three,None,Own,House,Asian,English
9,Male,Single or never married,25 thru 34,45 thru 54,Professional/Managerial,More than ten years,Not Married,one,None,Own,House,White,English
9,Male,Married,25 thru 34,35 thru 44,Professional/Managerial,More than ten years,Yes,three,one,Own,House,White,English
9,Female,Married,35 thru 44,55 thru 64,Professional/Managerial,More than ten years,Yes,three,one,Own,House,White,English
9,Female,Married,35 thru 44,55 thru 64,Homemaker,More than ten years,No,four,two,Own,House,White,English
9,Female,Married,45 thru 54,25 thru 34,Homemaker,More than ten years,No,two,None,Own,NA,White,English
8,Female,Married,45 thru 54,35 thru 44,Homemaker,More than ten years,No,five,two,Own,House,White,English
8,Female,Single or never married,18 thru 24,18 thru 24,Student or HS or College,More than ten years,Not Married,four,None,Live with Parents/Family,House,Asian,English
8,Female,Married,35 thru 44,35 thru 44,Professional/Managerial,More than ten years,Yes,four,two,Own,House,White,English
9,Female,Married,45 thru 54,35 thru 44,Professional/Managerial,More than ten years,No,two,None,Own,House,White,English
8,Female,Married,35 thru 44,25 thru 34,Homemaker,One to three years,No,two,None,Rent,Apartment,White,Other
9,Female,Married,25 thru 34,35 thru 44,Homemaker,More than ten years,No,four,two,Own,House,White,English
8,Female,Married,35 thru 44,35 thru 44,Homemaker,More than ten years,No,three,one,Rent,Apartment,White,English
9,Female,Married,25 thru 34,35 thru 44,Professional/Managerial,More than ten years,Yes,four,two,Own,House,White,English
7,Female,Single or never married,18 thru 24,35 thru 44,Student or HS or College,More than ten years,Not Married,three,one,Live with Parents/Family,Other,White,English
6,Female,Married,25 thru 34,55 thru 64,Professional/Managerial,Seven to ten years,Yes,two,None,Rent,Condominium,Other,English
5,Male,Married,25 thru 34,35 thru 44,Professional/Managerial,More than ten years,No,two,None,Rent,NA,White,English
7,Female,Married,25 thru 34,18 thru 24,Homemaker,Seven to ten years,No,four,two,Rent,House,White,English
7,Female,Married,18 thru 24,35 thru 44,Professional/Managerial,Four to six years,Yes,two,None,Rent,Apartment,White,English
6,Female,Married,25 thru 34,25 thru 34,Student or HS or College,Four to six years,No,two,None,Rent,Apartment,Other,Other
1,Female,Single or never married,18 thru 24,25 thru 34,Sales Worker,More than ten years,Not Married,three,None,Live with Parents/Family,House,White,English
4,Female,Widowed,35 thru 44,35 thru 44,Professional/Managerial,One to three years,Not Married,two,None,Rent,House,White,English
6,Male,Married,25 thru 34,35 thru 44,Professional/Managerial,Four to six years,Yes,three,one,Rent,House,White,English
1,Female,Divorced or separated,25 thru 34,35 thru 44,Student or HS or College,More than ten years,Not Married,one,None,Rent,House,White,English
2,Female,Single or never married,18 thru 24,35 thru 44,Sales Worker,More than ten years,Not Married,five,two,Live with Parents/Family,House,White,English
1,Female,Single or never married,18 thru 24,18 thru 24,Student or HS or College,More than ten years,Not Married,four,one,Live with Parents/Family,House,Asian,Other
2,Male,Single or never married,18 thru 24,25 thru 34,Sales Worker,More than ten years,Not Married,two,None,Own,House,White,English
1,Female,Single or never married,18 thru 24,25 thru 34,Student or HS or College,Seven to ten years,Not Married,five,two,Live with Parents/Family,House,Asian,Other
5,Female,Married,35 thru 44,35 thru 44,Homemaker,More than ten years,No,four,two,Own,House,White,English
6,Male,Single or never married,45 thru 54,25 thru 34,Clerical/Service Worker,More than ten years,Not Married,one,None,Own,House,Asian,English
1,Male,Single or never married,25 thru 34,35 thru 44,Student or HS or College,More than ten years,Not Married,two,None,Live with Parents/Family,House,White,English
3,Female,Single or never married,18 thru 24,55 thru 64,Clerical/Service Worker,More than ten years,Not Married,two,None,Rent,Apartment,White,English
1,Female,Single or never married,18 thru 24,35 thru 44,Student or HS or College,More than ten years,Not Married,four,None,Rent,Apartment,White,English
3,Female,Single or never married,25 thru 34,25 thru 34,Clerical/Service Worker,More than ten years,Not Married,three,None,Rent,House,White,English
1,Female,Living together or not married,18 thru 24,45 thru 54,Student or HS or College,More than ten years,Not Married,four,one,Own,House,Other,English
1,Male,Living together or not married,18 thru 24,45 thru 54,Student or HS or College,More than ten years,Yes,four,one,Rent,House,White,NA
2,Male,Single or never married,18 thru 24,35 thru 44,Student or HS or College,One to three years,Not Married,seven,two,Live with Parents/Family,House,Pacific Islander,Other
2,Male,Single or never married,18 thru 24,35 thru 44,Sales Worker,More than ten years,Not Married,four,None,Rent,House,White,English
5,Female,Single or never married,35 thru 44,35 thru 44,Professional/Managerial,More than ten years,Not Married,one,None,Rent,Apartment,White,English
6,Male,Single or never married,35 thru 44,25 thru 34,Sales Worker,More than ten years,Not Married,two,None,Rent,Condominium,White,English
1,Female,Single or never married,18 thru 24,25 thru 34,Student or HS or College,More than ten years,Not Married,three,None,Live with Parents/Family,House,White,English
1,Female,Single or never married,18 thru 24,35 thru 44,Student or HS or College,More than ten years,Not Married,one,None,Rent,Apartment,White,English
6,Male,Single or never married,18 thru 24,25 thru 34,Professional/Managerial,More than ten years,Not Married,three,None,Rent,Other,White,English
1,Female,Single or never married,18 thru 24,35 thru 44,Sales Worker,Seven to ten years,Not Married,five,one,Live with Parents/Family,House,White,English
6,Male,Single or never married,35 thru 44,45 thru 54,Clerical/Service Worker,More than ten years,Not Married,one,None,Rent,House,Asian,English
2,Female,Single or never married,18 thru 24,35 thru 44,Sales Worker,More than ten years,Not Married,three,None,Live with Parents/Family,House,White,English
3,Female,Married,25 thru 34,35 thru 44,Sales Worker,More than ten years,Yes,two,None,Rent,Apartment,White,English
5,Female,Single or never married,18 thru 24,55 thru 64,Professional/Managerial,Seven to ten years,Not Married,one,None,Own,Condominium,Asian,English
7,Female,Single or never married,35 thru 44,55 thru 64,Professional/Managerial,More than ten years,Not Married,one,None,Rent,Apartment,White,English
1,Female,Single or never married,18 thru 24,25 thru 34,Student or HS or College,More than ten years,Not Married,five,one,Live with Parents/Family,House,Pacific Islander,English
1,Female,Single or never married,18 thru 24,35 thru 44,Student or HS or College,More than ten years,Not Married,four,None,Live with Parents/Family,House,Asian,English
6,Male,Single or never married,25 thru 34,35 thru 44,Student or HS or College,More than ten years,Not Married,two,None,Live with Parents/Family,House,White,English
6,Male,Widowed,45 thru 54,55 thru 64,Professional/Managerial,NA,Not Married,one,None,Own,House,White,English
6,Male,Single or never married,25 thru 34,45 thru 54,Professional/Managerial,One to three years,Not Married,one,None,Rent,House,White,English
1,Female,Single or never married,18 thru 24,35 thru 44,Student or HS or College,More than ten years,Not Married,NA,None,Rent,Apartment,Pacific Islander,English
6,Female,Married,25 thru 34,35 thru 44,Professional/Managerial,More than ten years,Yes,two,None,Own,Condominium,White,English
4,Female,Married,18 thru 24,35 thru 44,Clerical/Service Worker,More than ten years,Yes,two,None,Rent,Apartment,White,English
6,Female,Married,55 thru 64,25 thru 34,Homemaker,More than ten years,No,two,None,Own,House,White,English
6,Female,Married,55 thru 64,45 thru 54,Professional/Managerial,More than ten years,No,two,None,Own,House,White,English
4,Female,Married,55 thru 64,35 thru 44,Retired,Seven to ten years,No,NA,None,Own,House,White,English
2,Female,Widowed,65 and Over,25 thru 34,Retired,NA,Not Married,one,None,Own,House,White,English
6,Male,Married,65 and Over,25 thru 34,Retired,More than ten years,No,two,None,Own,House,White,English
1,Male,Single or never married,14 thru 17,18 thru 24,Student or HS or College,Four to six years,Not Married,three,one,Live with Parents/Family,House,Asian,Other
1,Female,Single or never married,14 thru 17,18 thru 24,Student or HS or College,NA,Not Married,five,three,Live with Parents/Family,Apartment,Asian,NA
1,Female,Single or never married,14 thru 17,18 thru 24,Student or HS or College,More than ten years,Not Married,four,two,Live with Parents/Family,House,Asian,English
9,Male,Married,55 thru 64,45 thru 54,Professional/Managerial,More than ten years,No,two,None,Own,House,White,English
8,Female,Divorced or separated,55 thru 64,35 thru 44,Clerical/Service Worker,Seven to ten years,Not Married,three,None,Own,House,White,English
9,Female,Married,55 thru 64,35 thru 44,Professional/Managerial,More than ten years,Yes,five,None,Own,House,White,English
9,Male,Married,65 and Over,55 thru 64,Professional/Managerial,Four to six years,Yes,two,None,Own,House,White,English
1,Male,Single or never married,14 thru 17,18 thru 24,Factory Worker/Laborer/Driver,More than ten years,Not Married,five,one,Live with Parents/Family,House,Asian,English
1,Female,Single or never married,14 thru 17,18 thru 24,Sales Worker,Seven to ten years,Not Married,three,two,Live with Parents/Family,Apartment,Asian,English
7,Female,Single or never married,14 thru 17,18 thru 24,Sales Worker,More than ten years,Not Married,five,three,Live with Parents/Family,House,White,English
1,Female,Single or never married,14 thru 17,18 thru 24,Student or HS or College,More than ten years,Not Married,four,one,Live with Parents/Family,House,White,English
1,Female,Single or never married,14 thru 17,18 thru 24,Sales Worker,More than ten years,Not Married,four,two,Live with Parents/Family,House,White,English
1,Female,Single or never married,14 thru 17,18 thru 24,Student or HS or College,More than ten years,Not Married,four,two,Live with Parents/Family,House,White,English
1,Female,Single or never married,25 thru 34,25 thru 34,Unemployed,More than ten years,Not Married,one,one,Own,House,White,English
5,Female,Married,25 thru 34,35 thru 44,Professional/Managerial,More than ten years,Yes,three,one,Own,House,White,English
1,Male,Single or never married,18 thru 24,35 thru 44,Clerical/Service Worker,More than ten years,Not Married,five,one,Live with Parents/Family,House,White,English
1,Male,Single or never married,18 thru 24,35 thru 44,Student or HS or College,More than ten years,Not Married,four,one,Live with Parents/Family,House,White,English
1,Male,Single or never married,18 thru 24,45 thru 54,Unemployed,Seven to ten years,Not Married,one,None,Rent,Other,White,English
6,Female,Single or never married,25 thru 34,55 thru 64,Professional/Managerial,More than ten years,Not Married,one,None,Own,Condominium,White,English
7,Male,Married,25 thru 34,45 thru 54,Sales Worker,One to three years,Yes,two,None,Rent,Apartment,White,English
3,Male,Single or never married,18 thru 24,35 thru 44,Unemployed,One to three years,Not Married,six,None,Rent,House,American Indian,Spanish
2,Female,Divorced or separated,35 thru 44,35 thru 44,Unemployed,More than ten years,Not Married,three,one,Live with Parents/Family,House,White,English
6,Female,Married,25 thru 34,25 thru 34,Professional/Managerial,More than ten years,No,three,one,Own,House,White,English
9,Female,Married,65 and Over,18 thru 24,NA,More than ten years,Yes,two,None,Own,House,NA,English
1,Female,Single or never married,18 thru 24,25 thru 34,Student or HS or College,More than ten years,Not Married,NA,None,Live with Parents/Family,Condominium,White,English
6,Male,Married,25 thru 34,35 thru 44,Professional/Managerial,Four to six years,No,three,one,Rent,Apartment,Pacific Islander,English
6,Male,Single or never married,25 thru 34,45 thru 54,Professional/Managerial,Seven to ten years,Not Married,one,None,Rent,Apartment,White,English
1,Female,Single or never married,18 thru 24,35 thru 44,Clerical/Service Worker,NA,Not Married,five,three,Live with Parents/Family,House,Black,English
4,Female,Single or never married,35 thru 44,35 thru 44,Clerical/Service Worker,More than ten years,Not Married,three,None,Rent,Apartment,White,English
7,Male,Single or never married,18 thru 24,55 thru 64,Professional/Managerial,Less than one year,Not Married,two,None,Rent,Apartment,White,English
2,Male,Single or never married,25 thru 34,35 thru 44,Sales Worker,More than ten years,Not Married,three,None,Live with Parents/Family,House,White,English
5,Female,Single or never married,35 thru 44,45 thru 54,Professional/Managerial,More than ten years,Not Married,four,one,Live with Parents/Family,House,White,English
7,Female,Married,18 thru 24,25 thru 34,Clerical/Service Worker,Seven to ten years,Yes,two,None,Rent,Condominium,White,English
3,Male,Divorced or separated,45 thru 54,35 thru 44,Sales Worker,Four to six years,Not Married,two,None,Live with Parents/Family,Apartment,White,English
7,Female,Married,25 thru 34,35 thru 44,Professional/Managerial,NA,Yes,three,one,Rent,House,White,English
6,Female,Married,35 thru 44,45 thru 54,Homemaker,More than ten years,Yes,six,two,Own,House,White,English
6,Female,Single or never married,18 thru 24,35 thru 44,Professional/Managerial,More than ten years,Not Married,three,None,Live with Parents/Family,NA,Hispanic,English
6,Female,Married,45 thru 54,25 thru 34,Student or HS or College,More than ten years,Yes,four,two,Own,House,Hispanic,Spanish
3,Female,Divorced or separated,35 thru 44,45 thru 54,Professional/Managerial,NA,Not Married,four,two,Own,House,White,English
9,Female,Married,35 thru 44,55 thru 64,Professional/Managerial,Four to six years,Yes,two,None,Own,Condominium,White,English
4,Male,Single or never married,25 thru 34,35 thru 44,Professional/Managerial,More than ten years,Not Married,two,None,Rent,House,White,English
8,Female,Single or never married,35 thru 44,55 thru 64,Professional/Managerial,More than ten years,Not Married,one,None,Own,House,White,English
8,Female,Married,35 thru 44,45 thru 54,Sales Worker,More than ten years,Yes,four,two,Own,House,White,English
8,Female,Married,45 thru 54,55 thru 64,Professional/Managerial,More than ten years,Yes,two,None,Own,House,Black,English
9,Female,Married,25 thru 34,35 thru 44,Sales Worker,More than ten years,Yes,two,None,Own,House,American Indian,English
8,Male,Married,25 thru 34,45 thru 54,Professional/Managerial,More than ten years,Yes,two,None,Rent,Apartment,White,English
9,Female,Married,55 thru 64,35 thru 44,Sales Worker,More than ten years,No,three,None,Own,House,White,English
8,Male,Living together or not married,18 thru 24,55 thru 64,Homemaker,Seven to ten years,No,three,one,Own,House,Other,Other
9,Male,Married,35 thru 44,55 thru 64,Professional/Managerial,One to three years,Yes,two,None,Own,House,White,English
9,Female,Married,45 thru 54,55 thru 64,Professional/Managerial,One to three years,Yes,two,None,Own,House,Asian,English
9,Female,Married,25 thru 34,35 thru 44,Clerical/Service Worker,More than ten years,Yes,two,None,Own,House,White,English
8,Male,Married,25 thru 34,45 thru 54,Factory Worker/Laborer/Driver,One to three years,Yes,two,None,Rent,House,White,English
8,Female,Married,25 thru 34,35 thru 44,Professional/Managerial,More than ten years,Yes,two,None,Own,House,White,English
8,Male,Married,25 thru 34,45 thru 54,Professional/Managerial,More than ten years,Yes,two,None,Own,House,White,English
8,Female,Married,45 thru 54,55 thru 64,Professional/Managerial,More than ten years,Yes,four,two,Own,House,White,English
8,Female,Married,35 thru 44,45 thru 54,Professional/Managerial,More than ten years,Yes,six,four,Own,House,Asian,English
9,Male,Married,55 thru 64,45 thru 54,Professional/Managerial,More than ten years,Yes,two,None,Own,House,White,English
8,Male,Married,55 thru 64,55 thru 64,Professional/Managerial,More than ten years,No,two,None,Own,House,White,English
9,Female,Married,35 thru 44,45 thru 54,Professional/Managerial,Seven to ten years,Yes,four,None,Own,House,White,English
8,Male,Married,55 thru 64,35 thru 44,Retired,More than ten years,No,two,None,Own,House,White,English
8,Female,Married,65 and Over,35 thru 44,Retired,More than ten years,No,two,None,Own,NA,White,English
9,Female,Married,55 thru 64,55 thru 64,Sales Worker,More than ten years,No,three,None,Own,House,White,English
6,Male,Married,25 thru 34,45 thru 54,Professional/Managerial,Four to six years,No,three,one,Own,House,Hispanic,English
1,Male,Single or never married,25 thru 34,45 thru 54,Retired,NA,Not Married,one,None,Rent,Apartment,White,English
4,Male,Single or never married,18 thru 24,35 thru 44,Factory Worker/Laborer/Driver,More than ten years,Not Married,six,None,Live with Parents/Family,House,Asian,English
5,Male,Single or never married,18 thru 24,35 thru 44,Sales Worker,More than ten years,Not Married,four,None,Rent,House,Black,NA
2,Female,Divorced or separated,25 thru 34,35 thru 44,Professional/Managerial,One to three years,Not Married,NA,None,Rent,Apartment,White,English
7,Male,Married,25 thru 34,45 thru 54,Professional/Managerial,Four to six years,No,four,two,Rent,Apartment,Other,Other
